id,zone_id,safety_class_id,mentor_id,address
516,957,2,51235,"Union City, Thierer Court 45"
517,280,5,59495,"San Bruno, Ludington Trail 52"
518,580,3,54260,"Downey, Clarendon Street 68"
519,903,4,14727,"Pismo Beach, Aberg Point 36"
520,532,3,46777,"Menifee, Anthes Alley 89"
521,565,5,43440,"San Marino, Burrows Avenue 18"
522,14,4,51509,"Riverbank, Coolidge Street 22"
523,848,7,43783,"South San Francisco, Lakeland Pass 12"
524,810,6,18222,"Bellflower, Arrowood Junction 3"
525,801,2,1304,"Ridgecrest, Dakota Court 17"
526,951,7,33628,"Corona, Tomscot Place 84"
527,838,1,46713,"Cloverdale, Clemons Point 13"
528,956,2,35994,"Livingston, Alpine Hill 64"
529,955,6,48833,"Lemoore, Sycamore Alley 69"
530,783,6,22864,"Avalon, Shasta Court 89"
531,947,7,29605,"Benicia, Sachtjen Center 85"
532,904,2,12971,"Santa Cruz, Corscot Place 24"
533,631,7,28533,"Portola, Pepper Wood Road 18"
534,565,2,30012,"San Bernardino, Monica Parkway 24"
535,699,5,36795,"Bellflower, Hallows Circle 48"
536,624,1,23568,"Santa Clara, Hoard Road 75"
537,91,2,10535,"Carpinteria, Monument Street 61"
538,270,4,54276,"Delano, Moulton Point 59"
539,884,2,59180,"Thousand Oaks, Lawn Pass 92"
540,589,2,14257,"Belmont, Oak Lane 71"
541,85,1,231,"Nevada City, Lotheville Court 34"
542,186,3,56442,"San Dimas, Jana Junction 94"
543,557,3,18091,"Placentia, Almo Lane 3"
544,969,2,4884,"Sacramento, Everett Way 77"
545,398,1,26314,"San Fernando, Arrowood Terrace 16"
546,850,5,14461,"Lemon Grove, Holy Cross Terrace 62"
547,308,5,17279,"Azusa, Schiller Lane 22"
548,453,4,8311,"Albany, Coleman Crossing 64"
549,563,2,33127,"Laguna Niguel, Glacier Hill Park 66"
550,503,5,39892,"Redding, Cottonwood Place 43"
551,11,7,25555,"Calexico, Graedel Way 4"
552,801,6,17142,"Bellflower, Lyons Point 87"
553,427,1,11381,"California City, Sloan Park 15"
554,614,7,23872,"Livingston, Fairfield Avenue 63"
555,134,5,47106,"West Sacramento, Corscot Hill 85"
556,448,6,59593,"San Carlos, Memorial Pass 74"
557,892,1,17426,"Fremont, Carey Court 12"
558,574,2,54961,"Paso Robles, Sutteridge Way 4"
559,579,3,5625,"Mill Valley, Holmberg Crossing 89"
560,882,3,59424,"Eureka, Thompson Alley 51"
561,239,7,15040,"Rocklin, Spohn Point 87"
562,174,7,18867,"Laguna Niguel, Mayfield Street 11"
563,855,1,24469,"Martinez, Rieder Drive 89"
564,910,7,16968,"Lathrop, Helena Parkway 21"
565,759,6,30548,"Tehachapi, Arapahoe Court 61"
566,571,4,10226,"West Covina, Briar Crest Park 67"
567,337,1,4568,"Atherton, Swallow Road 12"
568,170,4,52516,"Los Altos, Farmco Junction 45"
569,758,2,49412,"Victorville, Dahle Place 5"
570,721,5,8498,"Seal Beach, Russell Pass 81"
571,350,8,29479,"Palm Desert, Pleasure Crossing 23"
572,790,1,58336,"Riverside, Fordem Park 78"
573,62,6,12201,"Scotts Valley, Johnson Park 35"
574,199,5,6924,"Dunsmuir, Hoffman Parkway 7"
575,805,6,32522,"Colma, Ohio Alley 42"
576,540,4,89,"Ferndale, Hoffman Junction 79"
577,758,1,21022,"Kingsburg, Parkside Circle 69"
578,203,4,31769,"Maricopa, Menomonie Road 35"
579,925,4,3085,"Truckee, Leroy Parkway 34"
580,324,6,19170,"Newport Beach, Village Green Road 15"
581,636,7,36521,"Bellflower, Brentwood Parkway 75"
582,438,1,24733,"Tracy, Sauthoff Center 66"
583,378,3,2775,"Gonzales, Comanche Road 72"
584,783,4,14400,"Novato, Monica Road 69"
585,343,6,25107,"Arcadia, Cascade Place 34"
586,313,6,26883,"Irwindale, Blue Bill Park Center 50"
587,347,2,39725,"Oakley, Caliangt Trail 73"
588,237,7,51931,"Huntington Park, Reindahl Place 24"
589,395,8,17636,"Rocklin, Golf Way 88"
590,353,3,32386,"Burlingame, Warbler Lane 62"
591,395,3,50221,"Oakland, Butterfield Avenue 59"
592,746,7,17961,"Galt, Forest Hill 72"
593,195,3,20415,"Sausalito, Elka Court 55"
594,359,1,26570,"Wasco, Colorado Parkway 30"
595,236,1,36,"Loyalton, Cody Circle 93"
596,740,1,58399,"Coronado, Tennessee Center 45"
597,305,7,41908,"La Quinta, David Circle 27"
598,280,6,54915,"Selma, Anderson Trail 11"
599,612,7,15027,"La Quinta, Park Meadow Parkway 88"
600,807,7,19705,"San Luis Obispo, Morning Pass 86"
601,376,5,40209,"Pinole, Sage Alley 15"
602,883,1,7738,"Fortuna, John Wall Junction 11"
603,710,2,30739,"Coronado, Transport Junction 83"
604,498,4,230,"Windsor, Barby Point 20"
605,315,4,34975,"Orange, Spohn Street 91"
606,961,1,49628,"Santa Maria, Fordem Place 69"
607,935,1,33034,"San Mateo, Spaight Crossing 58"
608,462,4,32103,"South Pasadena, Thierer Lane 66"
609,613,1,26449,"Monrovia, Montana Way 44"
610,577,1,5863,"Hollister, Talmadge Avenue 62"
611,683,6,7922,"Coalinga, Prentice Lane 33"
612,328,8,30175,"Colfax, Little Fleur Trail 71"
613,768,2,52739,"San Gabriel, Hudson Plaza 2"
614,346,3,13240,"Wasco, Hoffman Pass 23"
615,695,2,52467,"Agoura Hills, Hazelcrest Plaza 25"
616,979,2,2138,"Solana Beach, Harper Parkway 93"
617,938,5,35910,"Los Gatos, Schlimgen Avenue 61"
618,778,3,58383,"Gustine, Green Ridge Plaza 2"
619,256,6,20781,"Mountain View, Crescent Oaks Court 35"
620,20,6,59689,"Menlo Park, Lindbergh Street 42"
621,234,1,59142,"Mountain View, Gerald Pass 91"
622,269,2,26926,"Berkeley, Lyons Hill 15"
623,383,6,54251,"San Fernando, Dwight Drive 50"
624,705,7,43043,"Pacifica, Rieder Way 57"
625,156,7,56640,"Blue Lake, Blackbird Hill 27"
626,322,2,31622,"Clovis, Westend Park 23"
627,451,2,58666,"Bell, Chinook Terrace 75"
628,997,2,50731,"La Cañada Flintridge, Redwing Court 90"
629,472,2,45135,"Windsor, Kennedy Way 95"
630,601,4,4521,"Citrus Heights, Anniversary Junction 53"
631,566,5,35648,"Santa Maria, Mallory Park 47"
632,413,7,22834,"Rosemead, Thierer Plaza 58"
633,413,6,55126,"Brawley, Anniversary Drive 5"
634,872,4,22316,"Gonzales, Blaine Trail 18"
635,139,5,56069,"Santa Clarita, Aberg Way 46"
636,1,3,48831,"Port Hueneme, Huxley Point 63"
637,475,2,18885,"Stockton, Marquette Parkway 31"
638,488,2,883,"Covina, Butterfield Road 2"
639,577,1,41681,"Canyon Lake, Vahlen Terrace 34"
640,551,4,56431,"Irvine, Blackbird Junction 23"
641,615,4,36963,"Colfax, Almo Alley 2"
642,102,6,38325,"Rosemead, Spenser Junction 74"
643,955,5,26286,"Buena Park, Golf Course Lane 96"
644,986,4,12194,"Redding, Mallard Lane 87"
645,223,7,47872,"Vacaville, Lakeland Hill 24"
646,321,4,34019,"Oroville, Walton Terrace 12"
647,654,5,47084,"Indian Wells, Meadow Vale Court 17"
648,380,3,27907,"Corcoran, Dapin Way 5"
649,65,6,433,"Visalia, Fordem Drive 93"
650,846,7,27871,"Williams, Parkside Point 50"
651,712,4,46075,"Glendale, Crowley Center 21"
652,133,4,27217,"Montebello, Arapahoe Alley 18"
653,200,7,44157,"Agoura Hills, Jackson Point 18"
654,84,4,36349,"Vista, Springview Street 20"
655,106,3,59054,"Nevada City, Wayridge Center 99"
656,799,4,55765,"Bellflower, Hintze Road 78"
657,761,6,44882,"Studio City, Forster Street 47"
658,101,3,59878,"Isleton, Mendota Pass 49"
659,538,3,38342,"Capitola, Ryan Way 31"
660,308,5,38531,"Dos Palos, Autumn Leaf Terrace 60"
661,485,2,22446,"Solana Beach, Thackeray Park 83"
662,347,7,52426,"Maywood, Mosinee Lane 75"
663,150,8,7550,"Manhattan Beach, Mendota Alley 0"
664,214,1,3010,"Costa Mesa, Rigney Place 78"
665,884,7,6737,"Danville, Transport Park 58"
666,684,4,13685,"Loma Linda, Northridge Way 16"
667,757,7,59192,"Downey, Grim Trail 90"
668,422,5,24964,"Claremont, 3rd Plaza 75"
669,962,6,45141,"San Pablo, Susan Hill 61"
670,670,3,19206,"Corcoran, Shasta Center 53"
671,351,8,59992,"Willows, Commercial Point 74"
672,293,6,57188,"Redondo Beach, Cardinal Parkway 86"
673,996,7,38386,"San Marcos, Nova Alley 26"
674,13,6,32768,"Clearlake, Chive Center 11"
675,939,6,51230,"San Rafael, Westport Trail 44"
676,919,2,5994,"Larkspur, Meadow Vale Trail 91"
677,346,3,49988,"Amador City, Algoma Terrace 48"
678,456,5,22245,"Chico, Sachs Crossing 54"
679,913,1,59938,"Livermore, Badeau Court 27"
680,819,7,26103,"Montague, Hollow Ridge Road 0"
681,714,1,47945,"Walnut, Derek Road 87"
682,517,1,32737,"Rancho Mirage, Caliangt Junction 49"
683,471,8,12704,"Riverside, Hansons Junction 12"
684,579,6,45201,"Los Banos, Canary Crossing 44"
685,483,4,43888,"Fairfield, Michigan Lane 58"
686,302,4,13966,"Santa Barbara, Jay Terrace 78"
687,64,6,25287,"Atherton, Hallows Terrace 67"
688,897,7,16368,"Clearlake, Portage Plaza 68"
689,714,8,1418,"Montebello, Melody Circle 20"
690,388,2,4690,"Montclair, Texas Street 98"
691,199,2,8852,"Chowchilla, Gateway Terrace 97"
692,66,3,42114,"Chowchilla, Duke Road 80"
693,324,4,1012,"El Segundo, Straubel Street 29"
694,400,6,3884,"Red Bluff, Melby Hill 71"
695,635,7,51399,"Los Altos Hills, Rockefeller Avenue 31"
696,249,6,26512,"King City, 7th Place 94"
697,947,3,4565,"San Marcos, High Crossing Place 82"
698,683,6,34518,"San Ramon, Shopko Street 93"
699,165,3,58948,"Capitola, Chive Pass 19"
700,489,7,42509,"Moorpark, Hoffman Junction 20"
701,854,3,55787,"Big Bear Lake, Gateway Avenue 77"
702,814,2,20589,"El Segundo, Carpenter Drive 25"
703,539,4,51740,"Yucaipa, Westridge Junction 58"
704,85,4,29901,"Palmdale, Menomonie Trail 23"
705,57,7,47993,"Calipatria, Cascade Center 42"
706,872,7,19164,"Laguna Beach, Kipling Center 68"
707,199,1,44876,"Susanville, Pleasure Place 42"
708,866,5,42328,"Parlier, Manitowish Circle 36"
709,277,8,14831,"Atascadero, Lighthouse Bay Place 89"
710,563,3,10997,"Palos Verdes Estates, Moulton Avenue 68"
711,71,6,48077,"Elk Grove, Kingsford Pass 13"
712,682,2,42548,"Antioch, Merrick Road 11"
713,212,5,25778,"Baldwin Park, Brown Lane 17"
714,566,6,12709,"Shasta Lake, Claremont Avenue 65"
715,364,7,1368,"Livingston, Fallview Alley 68"
716,562,4,34707,"Rohnert Park, Valley Edge Trail 53"
717,546,1,799,"Big Bear Lake, Lerdahl Street 95"
718,626,1,37479,"Exeter, Arrowood Lane 39"
719,954,2,9955,"Lomita, Elgar Drive 33"
720,989,1,13669,"Pittsburg, Rowland Trail 25"
721,969,3,52255,"Point Arena, Oak Plaza 1"
722,483,5,35453,"Williams, Atwood Pass 42"
723,750,6,2289,"Hayward, Kropf Street 59"
724,159,5,38012,"Cathedral City, Prairie Rose Way 30"
725,214,4,46896,"Banning, Kensington Trail 29"
726,846,6,41895,"Simi Valley, Onsgard Pass 45"
727,937,1,57146,"Davis, Village Green Pass 2"
728,624,2,2201,"Arroyo Grande, Fieldstone Trail 4"
729,147,1,12548,"Avenal, Hoffman Drive 21"
730,413,5,26655,"San Diego, Glacier Hill Park 23"
731,760,5,10831,"Calistoga, Sycamore Junction 2"
732,244,1,16652,"Calistoga, Walton Drive 79"
733,167,3,23414,"Martinez, Hermina Way 26"
734,39,1,20324,"Antioch, Sunfield Way 29"
735,995,1,30141,"Pico Rivera, Arapahoe Way 68"
736,447,3,53883,"Beverly Hills, Veith Pass 26"
737,697,2,24068,"Apple Valley, Manley Junction 97"
738,869,6,14990,"Morro Bay, Bunting Point 92"
739,236,1,44504,"Gardena, Division Circle 79"
740,598,3,34386,"Placerville, Columbus Place 81"
741,255,6,440,"Modesto, Meadow Vale Crossing 55"
742,919,1,3671,"Richmond, Iowa Junction 39"
743,544,1,22023,"Danville, Nelson Avenue 27"
744,246,1,23969,"Cathedral City, Colorado Court 4"
745,519,3,59782,"Upland, Magdeline Crossing 82"
746,966,5,16894,"Victorville, Milwaukee Drive 92"
747,198,6,15206,"Healdsburg, Park Meadow Hill 4"
748,819,1,46857,"Pleasant Hill, Blaine Avenue 41"
749,433,7,18488,"West Covina, Acker Drive 4"
750,127,2,45398,"Chowchilla, Everett Junction 50"
751,990,5,34019,"Lomita, Mitchell Center 77"
752,320,2,26530,"Carmel-by-the-Sea, Cottonwood Court 84"
753,441,3,41084,"Escondido, Red Cloud Road 76"
754,224,4,441,"Malibu, Elmside Drive 30"
755,885,2,7238,"Ceres, Dixon Way 73"
756,31,6,409,"Buellton, Gateway Street 28"
757,373,8,35311,"La Mirada, Welch Park 38"
758,239,7,31613,"San Gabriel, Center Plaza 49"
759,83,3,10406,"Holtville, Ludington Alley 91"
760,494,7,19780,"Beverly Hills, Sherman Terrace 98"
761,698,3,45396,"Camarillo, Autumn Leaf Lane 0"
762,294,1,46054,"Santa Clarita, Dapin Trail 81"
763,51,1,17637,"Bakersfield, Lighthouse Bay Way 33"
764,598,1,18297,"Montebello, Dayton Pass 96"
765,653,1,19978,"Hemet, Lakewood Trail 92"
766,275,6,10504,"Rancho Cucamonga, Debs Road 1"
767,785,2,16899,"South Pasadena, Norway Maple Plaza 62"
768,398,3,1946,"Parlier, Ilene Avenue 77"
769,545,4,47222,"McFarland, Butterfield Circle 92"
770,11,1,57176,"Piedmont, Corben Junction 60"
771,480,1,26267,"City of Commerce, Kenwood Street 11"
772,981,1,41722,"Clearlake, Sauthoff Terrace 4"
773,360,8,52260,"Rancho Cucamonga, Mcbride Plaza 44"
774,670,2,14115,"Burlingame, Hansons Trail 93"
775,375,7,40669,"Portola, Bonner Alley 90"
776,601,2,7149,"Barstow, Manitowish Circle 25"
777,214,1,10226,"Studio City, Texas Way 64"
778,877,2,54162,"Crescent City, Petterle Parkway 60"
779,524,3,11009,"Concord, Oakridge Street 16"
780,243,3,42299,"Pismo Beach, Forest Circle 81"
781,675,2,16899,"Alhambra, Bunker Hill Street 25"
782,151,6,51907,"Hillsborough, Pankratz Road 85"
783,317,6,36691,"Lathrop, Scoville Way 84"
784,898,4,53420,"Farmersville, Bayside Lane 83"
785,147,3,19302,"Santa Paula, Sunfield Lane 94"
786,135,1,38529,"Watsonville, Menomonie Terrace 23"
787,976,4,22052,"Malibu, Schiller Junction 90"
788,384,3,29234,"Oroville, Farmco Trail 11"
789,56,1,59673,"Santa Monica, Sunnyside Terrace 10"
790,936,7,31264,"Calabasas, Carey Pass 62"
791,439,3,21644,"Paradise, Corry Center 36"
792,649,7,12219,"San Pablo, Helena Hill 34"
793,111,6,28139,"Livermore, Harbort Pass 40"
794,250,8,25199,"Dixon, Melvin Drive 61"
795,169,8,51186,"Stanton, Hazelcrest Point 15"
796,253,2,45910,"Fairfax, Paget Alley 79"
797,726,7,23153,"Fullerton, Farmco Circle 54"
798,803,3,29731,"Fowler, Bashford Alley 18"
799,266,2,53044,"San Mateo, Pepper Wood Road 4"
800,335,4,51112,"Tiburon, Shasta Crossing 73"
801,516,6,30258,"San Rafael, Atwood Pass 25"
802,497,3,42318,"Palm Springs, Carey Plaza 36"
803,16,2,38733,"Santa Monica, Huxley Way 65"
804,710,7,54323,"Brea, Northridge Court 23"
805,814,6,21756,"Arvin, Meadow Vale Drive 91"
806,173,2,43996,"Oakley, Merrick Pass 54"
807,281,7,21507,"Kingsburg, Moland Circle 62"
808,481,1,24492,"Fullerton, Delladonna Alley 25"
809,614,4,2040,"Capitola, Goodland Street 22"
810,510,1,3297,"South Gate, Londonderry Parkway 76"
811,643,7,51535,"Carmel-by-the-Sea, Kedzie Parkway 37"
812,102,1,17721,"Costa Mesa, Melvin Pass 75"
813,892,1,16820,"Woodlake, Lakewood Avenue 23"
814,349,7,33480,"Santa Barbara, Sloan Avenue 32"
815,16,5,53080,"Upland, Ramsey Terrace 43"
816,865,1,47803,"San Rafael, Glacier Hill Hill 98"
817,876,2,933,"Laguna Hills, Melvin Alley 67"
818,389,2,28133,"Canyon Lake, Tennessee Lane 26"
819,891,5,43185,"Tustin, Messerschmidt Lane 31"
820,293,4,44047,"Petaluma, Bay Parkway 67"
821,857,7,18872,"Solvang, Eggendart Center 7"
822,201,3,59963,"Rancho Santa Margarita, Merry Hill 27"
823,245,2,26273,"Ferndale, Continental Place 15"
824,57,5,19995,"Pittsburg, Hintze Lane 30"
825,58,3,22264,"Hesperia, Twin Pines Trail 91"
826,610,7,38877,"Mount Shasta, Clove Lane 96"
827,380,2,1989,"Daly City, Anzinger Lane 48"
828,322,5,22569,"Thousand Oaks, Clarendon Point 64"
829,417,1,4508,"Calistoga, Ryan Drive 98"
830,123,3,57221,"Pomona, Vahlen Center 65"
831,973,2,58613,"Westlake Village, Shoshone Plaza 29"
832,690,7,31117,"Los Banos, Walton Terrace 10"
833,506,2,40367,"La Mirada, Cherokee Avenue 63"
834,970,2,53420,"Highland, Duke Center 96"
835,338,5,18593,"City of Commerce, Farragut Court 22"
836,549,3,53532,"Danville, Summerview Court 96"
837,469,3,59476,"Lancaster, Dwight Pass 70"
838,473,7,44917,"Parlier, Quincy Terrace 44"
839,559,2,55617,"Red Bluff, Mcbride Trail 17"
840,781,6,37086,"Calistoga, Eagle Crest Hill 97"
841,615,4,18443,"Carlsbad, Ryan Street 23"
842,492,8,43885,"Agoura Hills, Valley Edge Alley 90"
843,654,8,20700,"Brisbane, Waxwing Lane 31"
844,286,6,36255,"Lawndale, Spaight Circle 61"
845,783,7,45166,"Irvine, Grim Center 40"
846,463,7,3442,"Dorris, Arapahoe Circle 8"
847,909,1,22535,"San Juan Bautista, Delladonna Place 50"
848,435,6,3290,"La Habra Heights, Jana Center 54"
849,490,5,33358,"Westmorland, Ronald Regan Court 72"
850,985,7,48082,"Dos Palos, Columbus Alley 61"
851,546,4,8215,"Tulare, Manitowish Junction 14"
852,900,7,55617,"Clayton, New Castle Place 31"
853,676,2,54559,"Belvedere, Northview Point 33"
854,882,2,56141,"Paramount, Sunfield Hill 8"
855,467,7,59030,"Hughson, Del Mar Parkway 55"
856,764,4,51045,"Cotati, Tony Court 87"
857,735,6,14398,"Ross, Declaration Plaza 23"
858,253,7,53897,"Yucaipa, Reinke Way 31"
859,372,4,12712,"Beaumont, Old Shore Street 18"
860,940,3,47401,"San Juan Bautista, Clemons Place 0"
861,882,5,30371,"Novato, 3rd Alley 15"
862,44,1,45554,"Livingston, Redwing Drive 29"
863,503,3,3644,"Lynwood, Debs Junction 97"
864,371,1,44589,"Greenfield, Bartelt Street 65"
865,798,2,35395,"Kingsburg, Northfield Junction 41"
866,636,5,53327,"Laguna Beach, Portage Road 91"
867,489,7,43570,"Barstow, Westridge Place 74"
868,346,6,57718,"Waterford, Thompson Road 25"
869,820,2,38891,"Atwater, Maple Wood Lane 9"
870,480,6,34243,"Lakeport, Bunting Street 11"
871,645,5,7967,"Elk Grove, Knutson Way 58"
872,396,2,32792,"Yountville, Oak Hill 90"
873,444,5,27972,"Pinole, Manufacturers Junction 50"
874,570,4,17002,"Moorpark, High Crossing Alley 26"
875,322,4,5639,"Marina, Golf View Lane 51"
876,26,6,27366,"Redondo Beach, Monica Court 78"
877,718,2,17176,"Palm Desert, Northridge Road 68"
878,125,6,18168,"Ontario, Little Fleur Park 60"
879,475,7,14417,"Newark, Butterfield Parkway 39"
880,302,3,29243,"Highland, Burrows Alley 71"
881,686,5,6015,"Alturas, Algoma Hill 97"
882,166,4,27345,"Ripon, Spohn Court 80"
883,338,1,30404,"Lathrop, Anthes Park 23"
884,663,3,28126,"Seal Beach, Clyde Gallagher Lane 50"
885,276,3,32685,"Trinidad, Coleman Trail 39"
886,164,1,46579,"Artesia, Goodland Pass 72"
887,977,6,21899,"San Pablo, Brentwood Point 84"
888,834,6,47249,"West Sacramento, Corscot Parkway 40"
889,308,6,46452,"Diamond Bar, Kipling Hill 78"
890,915,5,17321,"Rancho Cordova, Dawn Plaza 39"
891,112,1,2900,"Biggs, Summit Trail 72"
892,215,5,58798,"Rio Vista, Bayside Road 34"
893,176,3,33286,"Calexico, Dahle Drive 45"
894,275,2,5752,"Carpinteria, Meadow Vale Trail 91"
895,655,3,57403,"Parlier, Hoffman Hill 74"
896,898,1,55522,"Antioch, Clarendon Pass 32"
897,212,1,34013,"Corte Madera, Ludington Terrace 54"
898,359,3,21857,"Whittier, Bonner Drive 31"
899,700,4,13847,"Escalon, Red Cloud Park 33"
900,158,1,10627,"Jackson, Crowley Place 66"
901,542,2,44422,"Manhattan Beach, Towne Point 71"
902,997,4,57980,"Sierra Madre, Dawn Court 20"
903,177,2,46533,"Martinez, Caliangt Road 54"
904,554,4,58895,"Mill Valley, Westridge Junction 73"
905,746,1,37221,"American Canyon, Drewry Road 57"
906,533,7,29664,"Milpitas, Blaine Street 33"
907,304,4,59369,"Hawaiian Gardens, Morrow Street 71"
908,540,6,44993,"Norwalk, Gateway Park 24"
909,648,1,56294,"San Jacinto, Waxwing Center 22"
910,610,5,12369,"Morgan Hill, Harper Street 28"
911,248,4,59584,"Blue Lake, Oak Valley Court 53"
912,574,4,10722,"Orange Cove, Goodland Alley 66"
913,283,6,10167,"Hayward, Bellgrove Circle 2"
914,127,1,9909,"Newman, Marquette Place 9"
915,807,4,19282,"Redding, Springs Place 31"
916,443,8,45067,"Dinuba, Tomscot Plaza 47"
917,71,5,41750,"Lompoc, Doe Crossing Way 75"
918,16,6,44224,"Arroyo Grande, Bartelt Junction 78"
919,270,2,17479,"Covina, Bunting Junction 30"
920,361,2,25987,"Beverly Hills, Lukken Alley 40"
921,354,2,32611,"La Puente, Katie Terrace 28"
922,15,6,35323,"Fremont, Bayside Circle 93"
923,295,6,44760,"Westlake Village, Wayridge Hill 54"
924,100,4,22880,"Willows, West Place 54"
925,975,5,35227,"Visalia, Forest Plaza 24"
926,167,1,46397,"Davis, Farmco Center 54"
927,627,6,13910,"Covina, Forest Center 72"
928,338,4,40937,"Sanger, Pearson Terrace 13"
929,881,2,19582,"Studio City, Dakota Place 4"
930,735,4,59687,"Clayton, Clyde Gallagher Circle 60"
931,416,3,10406,"Pomona, Del Sol Lane 22"
932,981,1,26314,"Moraga, Duke Terrace 72"
933,294,3,15583,"Newman, Fairfield Court 57"
934,805,5,29867,"Stockton, Sachtjen Center 30"
935,958,1,48310,"Duarte, Prairie Rose Alley 99"
936,645,7,55305,"Walnut Creek, Merrick Parkway 82"
937,201,4,42623,"Beaumont, Nancy Street 99"
938,159,6,44601,"Eureka, Pennsylvania Alley 67"
939,582,8,35838,"California City, Ridgeview Park 28"
940,423,7,36834,"Artesia, Summit Drive 41"
941,462,7,55240,"La Quinta, Leroy Circle 63"
942,354,5,29643,"Yountville, Pond Plaza 61"
943,934,1,59360,"Yorba Linda, Chinook Alley 6"
944,469,5,2803,"Desert Hot Springs, Farmco Trail 9"
945,612,7,55902,"Los Angeles, Northfield Way 50"
946,711,2,31926,"Los Altos Hills, Talmadge Plaza 7"
947,405,1,35508,"Indian Wells, Banding Trail 15"
948,196,4,19597,"Monterey, Hallows Terrace 58"
949,263,4,13589,"Bradbury, Welch Pass 45"
950,728,7,5736,"Saratoga, Hazelcrest Pass 2"
951,457,1,13191,"Antioch, Coleman Avenue 9"
952,766,6,47490,"La Quinta, Springs Place 27"
953,541,7,30157,"Oceanside, Helena Street 68"
954,15,5,25165,"Diamond Bar, Emmet Court 93"
955,635,2,2669,"Westlake Village, Stephen Plaza 71"
956,696,4,24102,"Palos Verdes Estates, Quincy Parkway 44"
957,467,6,10858,"Corcoran, Boyd Place 95"
958,308,1,58101,"Lomita, Kim Way 97"
959,637,4,19707,"Rialto, Spohn Avenue 16"
960,501,5,17110,"Inglewood, Anderson Trail 46"
961,995,2,35405,"Lompoc, Pankratz Alley 36"
962,341,2,12209,"El Centro, Sachs Lane 10"
963,938,8,36616,"Montclair, Atwood Trail 7"
964,9,2,42827,"Sunnyvale, Del Sol Court 41"
965,420,2,47474,"Carpinteria, Valley Edge Court 61"
966,496,5,41192,"Morgan Hill, Mitchell Lane 56"
967,446,1,28749,"El Cerrito, Moose Terrace 84"
968,808,2,13288,"Rialto, Ryan Center 93"
969,946,4,42406,"Fountain Valley, Towne Lane 60"
970,934,7,5402,"Inglewood, Bunker Hill Alley 88"
